productId,title,description,mrp,categories,sellerName
KRTE5FZHHVSEZFND,Rumara Casual Self Design Women's Kurti(Pink),"Look stunning and feel amazing in Rumara Women's Wear Embroidered Georgatte Long Length Kurti.Peach color with Mandiarn spilt coller Neck.Available in S,M,L,XL,XXL.",1799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHY5UZDZEF,Rumara Casual Self Design Women's Kurti(Pink),"Look stunning and feel amazing in Rumara Women's Wear Embroidered Georgatte Long Length Kurti.Peach color with Mandiarn spilt coller Neck.Available in S,M,L,XL,XXL.",1799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE45SHBRZNSUZ4,"Souchii Casual Striped Women's Kurti(Green, Yellow)","Vibrant and visually appealing, this green coloured kurta from the house of Pamela will catch your attention in no time. It has a round neck with short sleeves and a contrasting hem. The kurta has a full body diagonal stripe pattern, which will look perfect when paired with a white coloured churidar and flats.",1200,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE63UWQQJVEJHJ,"Samprada Casual Solid Women's Kurti(Green, Gold)","Perfect your casual look for the day wearing this green and golden in color kurti that is prepared by Samprada. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a solid pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This trendy kurti is perfect for the desi fashionista in you. Team it with a pair of leggings and flats to complete the look.",1795,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE55P5QSZRZZPS,Rumara Casual Embroidered Women's Kurti(Black),Look Stunning and amazing in Rumara Women Wear Georgatte Long Length with Dori Work Kurti. Nice shade of Black with Round Neck.,1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE55P52U5VCNGQ,Rumara Casual Embroidered Women's Kurti(Black),Look Stunning and amazing in Rumara Women Wear Georgatte Long Length with Dori Work Kurti. Nice shade of Black with Round Neck.,1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE73SKDRTHZZAR,"Meher Impex Casual Embroidered Women's Kurti(White, Purple)",Raid the streets in this high-on-style yet ethnic Long Designer Khadi Cotton Kurta with multi-hued Embroidery. The main base of the tunic is cream coloured cotton fabric that not only provides a superior ease of use but also forms a great background for other colours to work their charm. The ban collar of the tunic comes with a neck panel that has beauteous embroidery on both ends. The base of the tunic and cuffs has the same kind of printed multi-hued border running through them that looks exceedingly well. Have this and you might not find another one as good as it,2195,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE73SKSJUNXB95,"Meher Impex Casual Embroidered Women's Kurti(White, Purple)",Raid the streets in this high-on-style yet ethnic Long Designer Khadi Cotton Kurta with multi-hued Embroidery. The main base of the tunic is cream coloured cotton fabric that not only provides a superior ease of use but also forms a great background for other colours to work their charm. The ban collar of the tunic comes with a neck panel that has beauteous embroidery on both ends. The base of the tunic and cuffs has the same kind of printed multi-hued border running through them that looks exceedingly well. Have this and you might not find another one as good as it,2195,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE73SKCQMMQZ22,"Meher Impex Casual Embroidered Women's Kurti(White, Purple)",Raid the streets in this high-on-style yet ethnic Long Designer Khadi Cotton Kurta with multi-hued Embroidery. The main base of the tunic is cream coloured cotton fabric that not only provides a superior ease of use but also forms a great background for other colours to work their charm. The ban collar of the tunic comes with a neck panel that has beauteous embroidery on both ends. The base of the tunic and cuffs has the same kind of printed multi-hued border running through them that looks exceedingly well. Have this and you might not find another one as good as it,2195,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE6HZQXS84PZHA,"Akyra Casual Printed Women's Kurti(Black, White)","Jet From Casual To Conservative & Vice-Versa With Ease As You Wear This Kurti From The House Of Akyra. Exclusively Designed, This Kurti With Regular Fit Will Enhance Your Curves And Soft Cotton Will Keep You Comfortable. The Dupatta And Salwar Will Further Accentuate Your Ethnic Look.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,KKArora
KRTE6P84GYP3FH7G,Ira Soleil Casual Printed Women's Kurti(Black),Black,785,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Simi Srivastava
KRTE6P84AKB3F5GD,Ira Soleil Casual Printed Women's Kurti(Black),Black,785,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Simi Srivastava
KRTE83BSTEK2UXB5,Tissu Casual Printed Women's Kurti(Pink),Tissu Casual Sleeveless Printed Women's Kurti,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE869DYSJGFXSR,Saffron Designs Casual Embroidered Women's Kurti(Orange),Embroided Kurti (Color & Designs May vary due to reflection of light or availability) Also Size may vary + or - 0.5 inch,1950,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Ritu Budhiraja
KRTE869DUFGAXXAX,Saffron Designs Casual Embroidered Women's Kurti(Orange),Embroided Kurti (Color & Designs May vary due to reflection of light or availability) Also Size may vary + or - 0.5 inch,1950,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Ritu Budhiraja
KRTE8AJQZRVVKKUK,Tissu Casual Printed Women's Kurti(Blue),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTEYQG4UHANUNXG,Fab Gallery Casual Self Design Women's Kurti(Yellow),This solid light yellow kurti makes for a perfect daywear. Team it up with gold leggings and a gold clutch for a quick transition for a night party.,2095,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYQG4BQYPPV4R,Fab Gallery Casual Self Design Women's Kurti(Yellow),This solid light yellow kurti makes for a perfect daywear. Team it up with gold leggings and a gold clutch for a quick transition for a night party.,2095,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYN8PYWSDVRXH,"Fab Gallery Casual Graphic Print Women's Kurti(Multicolor, White)",Digitally printed casual kurti makes for a perfect style statement. The brooch o the side slit give s an edgy look.,1595,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYN8PRFNAHHQZ,"Fab Gallery Casual Graphic Print Women's Kurti(Multicolor, White)",Digitally printed casual kurti makes for a perfect style statement. The brooch o the side slit give s an edgy look.,1595,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTEYN8PEFZU5HAG,"Fab Gallery Casual Geometric Print, Polka Print Women's Kurti(White, Black, Pink)",Polka dotted and geometric printed casual White Georgette Kurti is an Eye catcher . Simple design with printed back makes an edgy style statement any day .,1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
KRTE45SHPWVCFYEC,"Souchii Casual Printed Women's Kurti(Blue, White)",Get this stunning blue colored kalamkari kurta from Pamela for everyday wear. It has a round neck with black piping and a contrast color yoke. The blue and black combination detailing on the chest adds to its unique charm. Team it up with jeans or leggings with a bag across your shoulder for a cool ensemble.,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45SHCA5ZPUBK,"Souchii Casual Printed Women's Kurti(Blue, White)",Get this stunning blue colored kalamkari kurta from Pamela for everyday wear. It has a round neck with black piping and a contrast color yoke. The blue and black combination detailing on the chest adds to its unique charm. Team it up with jeans or leggings with a bag across your shoulder for a cool ensemble.,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE45SHUQ5SF9VU,Souchii Casual Printed Women's Kurti(Multicolor),"Revel in this gorgeous kurta from Pamela with its beautiful designs and vibrant hues. This is a stunning red and orange printed kurta with a round neck, netted three-quarter sleeves and a netted border at the bottom of the kurta. Its full body abstract print adds to its mystical charm. To achieve a breath-taking look, team it with a pair of white leggings and sandals.",1499,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vivash Anand
KRTE5FZHZRJNH4M3,Rumara Casual Printed Women's Kurti(Black),"Look stunning and feel amazing in Rumara Georgette Black color Printed Georgatte With Checks Print 3/4 sleeves Casual Kurta with Mandiarn spilt coller with V Neckline. Available sizes S,M,L,XL,XXL.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5GNFV8ZQYY3K,"Rama's Casual Printed Women's Kurti(Yellow, Green, Purple)",Green And Yellow Colour Anarkali Kurti With V Neck,1999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Kumar Chhipa
KRTE63UWXGKQ3KTH,"Samprada Casual Striped Women's Kurti(Yellow, Purple)","Flaunt a stylish look as you wear this yellow and purple in color kurti that is brought to you by Samprada. Crafted from a rich quality material, this full sleeves kurti is light in weight and soft against skin too. Comes up displaying a striped pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. Team it up with a pair of matching leggings and heels to give your casual appearance a perfect makeover.",1545,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE63UWBVFKYMG7,"Samprada Casual Striped Women's Kurti(Yellow, Purple)","Flaunt a stylish look as you wear this yellow and purple in color kurti that is brought to you by Samprada. Crafted from a rich quality material, this full sleeves kurti is light in weight and soft against skin too. Comes up displaying a striped pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. Team it up with a pair of matching leggings and heels to give your casual appearance a perfect makeover.",1545,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Samprada
KRTE5GNFZWWDWSMF,"Rama's Casual Printed Women's Kurti(Yellow, Green, Purple)",Green And Yellow Colour Anarkali Kurti With V Neck,1999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Kumar Chhipa
KRTE6DVX5WGT6ZXU,"Arista Casual Geometric Print Women's Kurti(Blue, Red)",Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE6DVX2HD4ZEX7,"Arista Casual Geometric Print Women's Kurti(Blue, Red)",Arista V-Neck Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE6DVX6RBKSGBT,Arista Formal Self Design Women's Kurti(Red),Arista Round Collor Casual Cotton Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,arista 
KRTE73SKNM6X3FGC,"Meher Impex Casual Printed Women's Kurti(Green, Blue)",Grace is what you carry when you decide to adorn this pretty Green-Blue Indian Fashion Tunic with Printed Design crafted with pride. The tunic is a combination of blue cotton fabric with green motif design and a plain green cotton panel that runs through the centre and golden motifs on it. The sleeve cuffs and the neckline both have taping design that looks adorable. This one is prefect workplace wear solution,995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE73SKEFUUB3ZG,"Meher Impex Casual Printed Women's Kurti(Green, Blue)",Grace is what you carry when you decide to adorn this pretty Green-Blue Indian Fashion Tunic with Printed Design crafted with pride. The tunic is a combination of blue cotton fabric with green motif design and a plain green cotton panel that runs through the centre and golden motifs on it. The sleeve cuffs and the neckline both have taping design that looks adorable. This one is prefect workplace wear solution,995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE73SKFAPMMGFE,"Meher Impex Casual Printed Women's Kurti(Green, Blue)",Grace is what you carry when you decide to adorn this pretty Green-Blue Indian Fashion Tunic with Printed Design crafted with pride. The tunic is a combination of blue cotton fabric with green motif design and a plain green cotton panel that runs through the centre and golden motifs on it. The sleeve cuffs and the neckline both have taping design that looks adorable. This one is prefect workplace wear solution,995,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,G.M.Khan
KRTE7ZDTQRBDNJTT,Tissu Casual Embroidered Women's Kurti(Pink),Linen Kurti With Embroidery Work,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE7ZDTJZPZ7ZWG,Tissu Casual Embroidered Women's Kurti(Pink),Linen Kurti With Embroidery Work,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QGUGZVKJUP,Tissu Casual Printed Women's Kurti(Pink),Tissu Casual 1/2 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QGEKMMUS8A,Tissu Casual Printed Women's Kurti(Pink),Tissu Casual 1/2 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QGSGG8JJZG,Tissu Casual Printed Women's Kurti(Pink),Tissu Casual 1/2 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QGBPX6RNGR,Tissu Casual Printed Women's Kurti(Pink),Tissu Casual 1/2 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE83BSEBJ3DCVG,Tissu Casual Printed Women's Kurti(Red),Tissu Casual 3/4 Sleeve Printed Women's Kurti,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QG5RGFWWYS,Tissu Casual Printed Women's Kurti(Blue),Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8AJQEYWZN7TQ,Tissu Casual Printed Women's Kurti(Red),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8AJQGCPBCFYC,Tissu Casual Printed Women's Kurti(Red),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE82QGZ3FPHCMB,Tissu Casual Printed Women's Kurti(Blue),Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE8AYHSVHUVU5H,Tissu Casual Printed Women's Kurti(Red),Cotton Printed Kurti,1199,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEJP3WGT9V,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEC4CQVFJY,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEFSCQYMGU,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEK5WTZUY2,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEU9HW8RXG,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTE89GEHHM9Z7XX,"Tissu Casual Animal Print Women's Kurti(Brown, White)",Tissu Casual 3/4 Sleeve Printed Women's Kurti,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTDUEKZUFEWGPHZ,"Aujjessa Casual Printed Women's Kurti(Black, Purple)",Roll-up Sleeve Embroidered Black Kurta,1250,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Aishwarya Preeti Priyadarshini
KRTEYN8PGRWGRHPC,"Fab Gallery Casual Geometric Print, Polka Print Women's Kurti(White, Black, Green)",Polka dotted casual White Georgette Kurti is an Eye catcher . Simple design with printed back makes an edgy style statement any day .,1295,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Sahil Narang
